title,totalyearlycompensation,yearsofexperience,location,experience_category
Software Engineer,222000,14.0,"San Jose, CA",10-19
Software Engineer,375000,0.0,"New York, NY",0-3
Software Engineer,175000,0.0,"Santa Clara, CA",0-3
Software Engineer,335000,8.0,"Palo Alto, CA",7-9
Software Engineer,171000,2.0,"Seattle, WA",0-3
Software Engineer,198000,0.0,"Sunnyvale, CA",0-3
Software Engineer,214000,8.0,"Seattle, WA",7-9
Software Engineer,445000,12.0,"Seattle, WA",10-19
Software Engineer,90000,8.0,"Berlin, BE, Germany",7-9
Software Engineer,276000,13.0,"Fort Wayne, IN",10-19
Software Engineer,218000,8.0,"San Jose, CA",7-9
Software Engineer,255000,8.0,"Seattle, WA",7-9
Software Engineer,40000,4.0,"Hsin-chu, TP, Taiwan",4-6
Software Engineer,75000,1.0,"Jersey City, NJ",0-3
Software Engineer,90000,4.0,"Arlington, TX",4-6
Software Engineer,179000,0.0,"New York, NY",0-3
Software Engineer,252000,10.0,"Seattle, WA",10-19
Software Engineer,823000,8.0,"San Francisco, CA",7-9
Software Engineer,124000,10.0,"San Antonio, TX",10-19
Software Engineer,273000,17.0,"London, EN, United Kingdom",10-19
Software Engineer,132000,2.0,"Redwood City, CA",0-3
Software Engineer,175000,6.0,"Irvine, CA",4-6
Software Engineer,120000,7.0,"Detroit, MI",7-9
Software Engineer,192000,7.0,"Detroit, MI",7-9
Software Engineer,147000,1.0,"San Francisco, CA",0-3
Software Engineer,220000,15.0,"Santa Clara, CA",10-19
Software Engineer,150000,0.0,"Santa Monica, CA",0-3
Software Engineer,104000,2.0,"Dallas, TX",0-3
Software Engineer,181000,1.0,"San Diego, CA",0-3
Software Engineer,285000,13.0,"Mountain View, CA",10-19
Software Engineer,181000,10.0,"Redwood City, CA",10-19
Software Engineer,54000,4.0,"Taipei, TP, Taiwan",4-6
Software Engineer,29000,1.0,"Bengaluru, KA, India",0-3
Software Engineer,200000,1.0,"Seattle, WA",0-3
Software Engineer,203000,7.0,"Baltimore, MD",7-9
Software Engineer,222000,3.0,"Foster City, CA",0-3
Software Engineer,106000,15.0,"Taipei, TP, Taiwan",10-19
Software Engineer,201000,8.0,"San Francisco, CA",7-9
Software Engineer,200000,12.0,"Pleasanton, CA",10-19
Software Engineer,167000,4.0,"Berlin, BE, Germany",4-6
Software Engineer,247000,6.0,"Seattle, WA",4-6
Software Engineer,180000,4.0,"Redmond, WA",4-6
Software Engineer,127000,28.0,"Fort Worth, TX",20+
Software Engineer,90000,10.0,"Berlin, BE, Germany",10-19
Software Engineer,200000,2.0,"New York, NY",0-3
Software Engineer,53000,1.0,"Taipei, TP, Taiwan",0-3
Software Engineer,344000,11.0,"New York, NY",10-19
Software Engineer,44000,3.0,"Bangalore, KA, India",0-3
Software Engineer,289000,10.0,"Tokyo, TY, Japan",10-19
Software Engineer,275000,17.0,"Richmond, VA",10-19
Software Engineer,190000,6.0,"London, EN, United Kingdom",4-6
Software Engineer,95000,7.0,"Barcelona, CT, Spain",7-9
Software Engineer,260000,4.0,"Boston, MA",4-6
Software Engineer,260000,7.0,"Austin, TX",7-9
Software Engineer,240000,3.0,"New York, NY",0-3
Software Engineer,200000,16.0,"Spring, TX",10-19
Software Engineer,480000,10.0,"Los Gatos, CA",10-19
Software Engineer,100000,6.0,"Hyderabad, TS, India",4-6
Software Engineer,157000,0.0,"Seattle, WA",0-3
Software Engineer,173000,8.0,"Redmond, WA",7-9
Software Engineer,90000,0.0,"Atlanta, GA",0-3
Software Engineer,250000,8.0,"Redmond, WA",7-9
Software Engineer,167000,3.0,"New York, NY",0-3
Software Engineer,97000,0.0,"Sembawang, SG, Singapore",0-3
Software Engineer,125000,0.0,"Seattle, WA",0-3
Software Engineer,129000,16.0,"Taipei, TP, Taiwan",10-19
Software Engineer,22000,3.0,"Bangalore, KA, India",0-3
Software Engineer,170000,0.0,"Tempe, AZ",0-3
Software Engineer,163000,2.0,"Durham, NC",0-3
Software Engineer,208000,7.0,"Cambridge, MA",7-9
Software Engineer,383000,21.0,"San Francisco, CA",20+
Software Engineer,89000,2.0,"West McLean, VA",0-3
Software Engineer,42000,10.0,"Saint Petersburg, SP, Russia",10-19
Software Engineer,127000,3.0,"Scottsdale, AZ",0-3
Software Engineer,150000,10.0,"Charlotte, NC",10-19
Software Engineer,550000,12.0,"Los Gatos, CA",10-19
Software Engineer,172000,20.0,"Shevlin, MN",20+
Software Engineer,82000,5.0,"Paris, IL, France",4-6
Software Engineer,111000,6.0,"Berlin, BE, Germany",4-6
Software Engineer,184000,8.0,"Richmond, VA",7-9
Software Engineer,42000,0.0,"Hyderabad, AP, India",0-3
Software Engineer,103000,4.0,"Orlando, FL",4-6
Software Engineer,80000,4.0,"Columbus, OH",4-6
Software Engineer,158000,5.0,"Sunnyvale, CA",4-6
Software Engineer,210000,3.0,"Boulder, CO",0-3
Software Engineer,125000,2.0,"Jersey City, NJ",0-3
Software Engineer,127000,20.0,"Austin, TX",20+
Software Engineer,195000,9.0,"New York, NY",7-9
Software Engineer,219000,6.0,"Seattle, WA",4-6
Software Engineer,250000,4.0,"San Francisco, CA",4-6
Software Engineer,95000,0.0,"Austin, TX",0-3
Software Engineer,81000,2.0,"Tucson, AZ",0-3
Software Engineer,138000,6.0,"Edinburgh, SC, United Kingdom",4-6
Software Engineer,140000,26.0,"Phoenix, AZ",20+
Software Engineer,200000,8.0,"New York, NY",7-9
Software Engineer,323000,3.0,"Bellevue, WA",0-3
Software Engineer,81000,9.0,"Moscow, MC, Russia",7-9
Software Engineer,250000,15.0,"Seattle, WA",10-19
Software Engineer,510000,15.0,"Redwood City, CA",10-19
Software Engineer,157000,35.0,"Durham, NC",20+
Software Engineer,265000,5.0,"San Francisco, CA",4-6
Software Engineer,531000,15.0,"San Francisco, CA",10-19
Software Engineer,378000,14.0,"Santa Clara, CA",10-19
Software Engineer,527000,8.0,"San Francisco, CA",7-9
Software Engineer,182000,2.0,"Seattle, WA",0-3
Software Engineer,162000,3.0,"Bellevue, WA",0-3
Software Engineer,284000,10.0,"Mountain View, CA",10-19
Software Engineer,124000,3.0,"Washington, DC",0-3
Software Engineer,80000,2.0,"Cambridge, MA",0-3
Software Engineer,268000,2.0,"Newark, NJ",0-3
Software Engineer,335000,25.0,"Lehi, UT",20+
Software Engineer,127000,10.0,"Herzliyya, TA, Israel",10-19
Software Engineer,190000,4.0,"San Jose, CA",4-6
Software Engineer,184000,3.0,"Redwood City, CA",0-3
Software Engineer,41000,3.0,"Taipei, TP, Taiwan",0-3
Software Engineer,163000,8.0,"Durham, NC",7-9
Software Engineer,195000,8.0,"Redmond, WA",7-9
Software Engineer,180000,4.0,"Seattle, WA",4-6
Software Engineer,250000,13.0,"San Jose, CA",10-19
Software Engineer,214000,6.0,"Boston, MA",4-6
Software Engineer,122000,15.0,"Dallas, TX",10-19
Software Engineer,180000,20.0,"Washington, DC",20+
Software Engineer,120000,3.0,"Littleton, MA",0-3
Software Engineer,114000,9.0,"Ottawa, ON, Canada",7-9
Software Engineer,230000,6.0,"Sunnyvale, CA",4-6
Software Engineer,129000,7.0,"San Antonio, TX",7-9
Software Engineer,79000,2.0,"Cedar Rapids, IA",0-3
Software Engineer,275000,10.0,"Tampa, FL",10-19
Software Engineer,146000,4.0,"Austin, TX",4-6
Software Engineer,148000,4.0,"Austin, TX",4-6
Software Engineer,106000,7.0,"Arlington, TX",7-9
Software Engineer,282000,4.0,"New York, NY",4-6
Software Engineer,33000,3.0,"Bengaluru, KA, India",0-3
Software Engineer,295000,4.0,"San Francisco, CA",4-6
Software Engineer,135000,2.0,"Redwood City, CA",0-3
Software Engineer,93000,10.0,"Edgewater, NJ",10-19
Software Engineer,194000,7.0,"West McLean, VA",7-9
Software Engineer,370000,8.0,"San Francisco, CA",7-9
Software Engineer,224000,12.0,"Redmond, WA",10-19
Software Engineer,34000,1.0,"Tainan, KH, Taiwan",0-3
Software Engineer,34000,3.0,"Bengaluru, KA, India",0-3
Software Engineer,365000,10.0,"San Francisco, CA",10-19
Software Engineer,318000,5.0,"Seattle, WA",4-6
Software Engineer,288000,10.0,"Cupertino, CA",10-19
Software Engineer,273000,4.0,"Seattle, WA",4-6
Software Engineer,225000,17.0,"Aliso Viejo, CA",10-19
Software Engineer,35000,3.0,"Bengaluru, KA, India",0-3
Software Engineer,57000,1.0,"Glasgow, SC, United Kingdom",0-3
Software Engineer,167000,14.0,"Sydney, NS, Australia",10-19
Software Engineer,198000,15.0,"Richmond, VA",10-19
Software Engineer,125000,2.0,"Boston, MA",0-3
Software Engineer,50000,8.0,"Bangalore, KA, India",7-9
Software Engineer,35000,3.0,"Bengaluru, KA, India",0-3
Software Engineer,15000,9.0,"Bengaluru, KA, India",7-9
Software Engineer,98000,6.0,"Hazelwood, MO",4-6
Software Engineer,55000,11.0,"Bengaluru, KA, India",10-19
Software Engineer,195000,3.0,"Brooklyn, NY",0-3
Software Engineer,77000,0.0,"Southlake, TX",0-3
Software Engineer,115000,2.0,"New York, NY",0-3
Software Engineer,281000,3.0,"Seattle, WA",0-3
Software Engineer,62000,2.0,"Taipei, TP, Taiwan",0-3
Software Engineer,116000,7.0,"San Diego, CA",7-9
Software Engineer,205000,1.0,"New York, NY",0-3
Software Engineer,348000,2.0,"Sunnyvale, CA",0-3
Software Engineer,160000,1.0,"Seattle, WA",0-3
Software Engineer,201000,20.0,"Toronto, ON, Canada",20+
Software Engineer,71000,0.0,"Dallas, TX",0-3
Software Engineer,176000,0.0,"Menlo Park, CA",0-3
Software Engineer,100000,5.0,"Seattle, WA",4-6
Software Engineer,68000,3.0,"Kansas City, MO",0-3
Software Engineer,114000,2.0,"Toronto, ON, Canada",0-3
Software Engineer,248000,5.0,"San Diego, CA",4-6
Software Engineer,178000,4.0,"Omaha, NE",4-6
Software Engineer,234000,17.0,"Scottsdale, AZ",10-19
Software Engineer,230000,5.0,"Seattle, WA",4-6
Software Engineer,378000,15.0,"Seattle, WA",10-19
Software Engineer,62000,5.0,"Bengaluru, KA, India",4-6
Software Engineer,100000,4.0,"London, EN, United Kingdom",4-6
Software Engineer,118000,6.0,"London, EN, United Kingdom",4-6
Software Engineer,140000,10.0,"Los Angeles, CA",10-19
Software Engineer,159000,11.0,"London, EN, United Kingdom",10-19
Software Engineer,122000,6.0,"Illinois City, IL",4-6
Software Engineer,240000,10.0,"Seattle, WA",10-19
Software Engineer,137000,1.0,"Brooklyn, NY",0-3
Software Engineer,249000,9.0,"Austin, TX",7-9
Software Engineer,282000,35.0,"Cupertino, CA",20+
Software Engineer,111000,2.0,"Ann Arbor, MI",0-3
Software Engineer,171000,6.0,"Austin, TX",4-6
Software Engineer,60000,12.0,"Brno, JM, Czech Republic",10-19
Software Engineer,243000,25.0,"Sunnyvale, CA",20+
Software Engineer,152000,2.0,"Seattle, WA",0-3
Software Engineer,180000,2.0,"San Francisco, CA",0-3
Software Engineer,155000,6.0,"San Diego, CA",4-6
Software Engineer,89000,2.0,"Boise, ID",0-3
Software Engineer,375000,5.0,"Santa Clara, CA",4-6
Software Engineer,196000,9.0,"San Jose, CA",7-9
Software Engineer,144000,0.0,"Redmond, WA",0-3
Software Engineer,145000,9.0,"Reston, VA",7-9
Software Engineer,153000,10.0,"Bellevue, WA",10-19
Software Engineer,222000,5.0,"San Jose, CA",4-6
Software Engineer,68000,0.0,"Memphis, TN",0-3
Software Engineer,142000,6.0,"Frisco, TX",4-6
Software Engineer,961000,8.0,"Mountain View, CA",7-9
Software Engineer,205000,5.0,"Sunnyvale, CA",4-6
Software Engineer,245000,4.0,"Menlo Park, CA",4-6
Software Engineer,142000,9.0,"Scottsdale, AZ",7-9
Software Engineer,205000,10.0,"Palo Alto, CA",10-19
Software Engineer,176000,1.0,"Redmond, WA",0-3
Software Engineer,242000,1.0,"Menlo Park, CA",0-3
Software Engineer,250000,8.0,"San Jose, CA",7-9
Software Engineer,164000,6.0,"Minneapolis, MN",4-6
Software Engineer,165000,4.0,"Chicago, IL",4-6
Software Engineer,141000,0.0,"Seattle, WA",0-3
Software Engineer,85000,10.0,"Taipei, TP, Taiwan",10-19
Software Engineer,52000,6.0,"Sao Paulo, SP, Brazil",4-6
Software Engineer,212000,4.0,"Irvine, CA",4-6
Software Engineer,164000,16.0,"Phoenix, AZ",10-19
Software Engineer,152000,0.0,"Redmond, WA",0-3
Software Engineer,144000,0.0,"Redmond, WA",0-3
Software Engineer,163000,0.0,"Seattle, WA",0-3
Software Engineer,220000,3.0,"Seattle, WA",0-3
Software Engineer,232000,5.0,"Redmond, WA",4-6
Software Engineer,54000,1.0,"Hsin-chu, TP, Taiwan",0-3
Software Engineer,170000,3.0,"San Francisco, CA",0-3
Software Engineer,183000,10.0,"New York, NY",10-19
Software Engineer,315000,11.0,"Cupertino, CA",10-19
Software Engineer,180000,5.0,"Tokyo, TY, Japan",4-6
Software Engineer,250000,13.0,"Sunnyvale, CA",10-19
Software Engineer,140000,7.0,"Sydney, NS, Australia",7-9
Software Engineer,250000,0.0,"San Francisco, CA",0-3
Software Engineer,133000,5.0,"Bedok, SG, Singapore",4-6
Software Engineer,185000,4.0,"San Jose, CA",4-6
Software Engineer,87000,8.0,"Bengaluru, KA, India",7-9
Software Engineer,215000,9.0,"Dublin, DN, Ireland",7-9
Software Engineer,188000,20.0,"Amsterdam, NH, Netherlands",20+
Software Engineer,70000,11.0,"New Delhi, DL, India",10-19
Software Engineer,280000,6.0,"Toronto, ON, Canada",4-6
Software Engineer,251000,0.0,"Seattle, WA",0-3
Software Engineer,62000,2.0,"Raffles Park, SG, Singapore",0-3
Software Engineer,253000,15.0,"New York, NY",10-19
Software Engineer,237000,3.0,"New York, NY",0-3
Software Engineer,230000,3.0,"New York, NY",0-3
Software Engineer,160000,8.0,"Atlanta, GA",7-9
Software Engineer,140000,3.0,"Chicago, IL",0-3
Software Engineer,191000,3.0,"New York, NY",0-3
Software Engineer,136000,13.0,"Amsterdam, NH, Netherlands",10-19
Software Engineer,43000,12.0,"Bangalore, KA, India",10-19
Software Engineer,184000,0.0,"Sunnyvale, CA",0-3
Software Engineer,184000,2.0,"Bellevue, WA",0-3
Software Engineer,200000,7.0,"Cupertino, CA",7-9
Software Engineer,286000,8.0,"London, EN, United Kingdom",7-9
Software Engineer,180000,3.0,"San Diego, CA",0-3
Software Engineer,315000,10.0,"Santa Clara, CA",10-19
Software Engineer,80000,1.0,"Minneapolis, MN",0-3
Software Engineer,195000,3.0,"San Jose, CA",0-3
Software Engineer,208000,7.0,"Raleigh, NC",7-9
Software Engineer,189000,10.0,"Tel Aviv, TA, Israel",10-19
Software Engineer,194000,0.0,"New York, NY",0-3
Software Engineer,133000,3.0,"Seattle, WA",0-3
Software Engineer,147000,0.0,"San Jose, CA",0-3
Software Engineer,530000,9.0,"Bellevue, WA",7-9
Software Engineer,415000,5.0,"Bellevue, WA",4-6
Software Engineer,110000,12.0,"Gurgaon, HR, India",10-19
Software Engineer,173000,5.0,"London, EN, United Kingdom",4-6
Software Engineer,156000,1.0,"Seattle, WA",0-3
Software Engineer,53000,3.0,"Bangalore, KA, India",0-3
Software Engineer,156000,0.0,"Mountain View, CA",0-3
Software Engineer,275000,3.0,"New York, NY",0-3
Software Engineer,72000,8.0,"Pune, MH, India",7-9
Software Engineer,200000,12.0,"Berkeley, CA",10-19
Software Engineer,197000,0.0,"New York, NY",0-3
Software Engineer,165000,3.0,"Seattle, WA",0-3
Software Engineer,236000,3.0,"Washington, DC",0-3
Software Engineer,170000,1.0,"Cambridge, MA",0-3
Software Engineer,150000,0.0,"New York, NY",0-3
Software Engineer,70000,5.0,"Rotterdam, ZH, Netherlands",4-6
Software Engineer,142000,3.0,"Redmond, WA",0-3
Software Engineer,200000,0.0,"San Francisco, CA",0-3
Software Engineer,154000,10.0,"San Antonio, TX",10-19
Software Engineer,182000,3.0,"Redmond, WA",0-3
Software Engineer,138000,2.0,"Seattle, WA",0-3
Software Engineer,480000,5.0,"Los Gatos, CA",4-6
Software Engineer,285000,5.0,"Mountain View, CA",4-6
Software Engineer,165000,8.0,"Chicago, IL",7-9
Software Engineer,413000,7.0,"Santa Clara, CA",7-9
Software Engineer,160000,1.0,"New York, NY",0-3
Software Engineer,380000,5.0,"Arlington, VA",4-6
Software Engineer,51000,4.0,"Taipei, TP, Taiwan",4-6
Software Engineer,184000,1.0,"Georgiana, AL",0-3
Software Engineer,266000,2.0,"Sunnyvale, CA",0-3
Software Engineer,167000,5.0,"Austin, TX",4-6
Software Engineer,162000,2.0,"Mountain View, CA",0-3
Software Engineer,404000,10.0,"Hoboken, NJ",10-19
Software Engineer,87000,5.0,"Toronto, ON, Canada",4-6
Software Engineer,130000,3.0,"Toronto, ON, Canada",0-3
Software Engineer,350000,1.0,"New York, NY",0-3
Software Engineer,233000,2.0,"San Francisco, CA",0-3
Software Engineer,57000,8.0,"Bengaluru, KA, India",7-9
Software Engineer,306000,7.0,"Menlo Park, CA",7-9
Software Engineer,115000,5.0,"San Diego, CA",4-6
Software Engineer,270000,4.0,"San Francisco, CA",4-6
Software Engineer,254000,2.0,"Seattle, WA",0-3
Software Engineer,49000,2.0,"Bengaluru, KA, India",0-3
Software Engineer,153000,11.0,"London, EN, United Kingdom",10-19
Software Engineer,73000,9.0,"Hyderabad, TS, India",7-9
Software Engineer,175000,1.0,"San Mateo, CA",0-3
Software Engineer,71000,8.0,"Hsin-chu, TP, Taiwan",7-9
Software Engineer,106000,8.0,"London, OH",7-9
Software Engineer,40000,3.0,"Kiev, KC, Ukraine",0-3
Software Engineer,58000,9.0,"Taipei, TP, Taiwan",7-9
Software Engineer,265000,6.0,"Sunnyvale, CA",4-6
Software Engineer,148000,7.0,"Atlanta, GA",7-9
Software Engineer,91000,2.0,"Eagan, MN",0-3
Software Engineer,170000,1.0,"Irvine, CA",0-3
Software Engineer,100000,8.0,"Taipei, TP, Taiwan",7-9
Software Engineer,52000,4.0,"Hsin-chu, TP, Taiwan",4-6
Software Engineer,260000,10.0,"Palo Alto, CA",10-19
Software Engineer,128000,5.0,"West McLean, VA",4-6
Software Engineer,105000,1.0,"Irvine, CA",0-3
Software Engineer,57000,9.0,"Taipei, TP, Taiwan",7-9
Software Engineer,142000,3.0,"Montreal, QC, Canada",0-3
Software Engineer,119000,15.0,"Berlin, BE, Germany",10-19
Software Engineer,104000,10.0,"Hsin-chu, TP, Taiwan",10-19
Software Engineer,111000,10.0,"Hsin-chu, TP, Taiwan",10-19
Software Engineer,155000,8.0,"Hsin-chu, TP, Taiwan",7-9
Software Engineer,110000,10.0,"Vancouver, WA",10-19
Software Engineer,70000,8.0,"Hsin-chu, TP, Taiwan",7-9
Software Engineer,100000,2.0,"Hyderabad, AP, India",0-3
Software Engineer,473000,15.0,"Los Gatos, CA",10-19
Software Engineer,95000,3.0,"Philadelphia, PA",0-3
Software Engineer,70000,13.0,"Hsin-chu, TP, Taiwan",10-19
Software Engineer,89000,0.0,"Fort Worth, TX",0-3
Software Engineer,208000,5.0,"Sunnyvale, CA",4-6
Software Engineer,499000,16.0,"Los Gatos, CA",10-19
Software Engineer,80000,1.0,"Rockville, MD",0-3
Software Engineer,30000,1.0,"Hsin-chu, TP, Taiwan",0-3
Software Engineer,115000,0.0,"Mountain View, CA",0-3
Software Engineer,240000,15.0,"Arlington, VA",10-19
Software Engineer,135000,3.0,"Cambridge, EN, United Kingdom",0-3
Software Engineer,154000,1.0,"Atlanta, GA",0-3
Software Engineer,221000,5.0,"Los Angeles, CA",4-6
Software Engineer,243000,4.0,"Sunnyvale, CA",4-6
Software Engineer,93000,1.0,"Atlanta, GA",0-3
Software Engineer,151000,2.0,"New York, NY",0-3
Software Engineer,100000,0.0,"Chicago, IL",0-3
Software Engineer,96000,8.0,"Berlin, BE, Germany",7-9
Software Engineer,30000,6.0,"Port of Spain, PO, Trinidad and Tobago",4-6
Software Engineer,30000,2.0,"Taipei, TP, Taiwan",0-3
Software Engineer,42000,0.0,"Bengaluru, KA, India",0-3
Software Engineer,209000,10.0,"Los Angeles, CA",10-19
Software Engineer,23000,2.0,"Bangalore, KA, India",0-3
Software Engineer,57000,4.0,"Tainan, KH, Taiwan",4-6
Software Engineer,26000,3.0,"Bangalore, KA, India",0-3
Software Engineer,280000,14.0,"New York, NY",10-19
Software Engineer,125000,6.0,"Detroit, MI",4-6
Software Engineer,40000,13.0,"Bangalore, KA, India",10-19
Software Engineer,200000,2.0,"Santa Clara, CA",0-3
Software Engineer,181000,3.0,"Seattle, WA",0-3
Software Engineer,85000,2.0,"San Diego, CA",0-3
Software Engineer,48000,13.0,"Bengaluru, KA, India",10-19
Software Engineer,25000,2.0,"Pune, MH, India",0-3
Software Engineer,189000,0.0,"Sunnyvale, CA",0-3
Software Engineer,88000,5.0,"Berlin, BE, Germany",4-6
Software Engineer,137000,0.0,"Redmond, WA",0-3
Software Engineer,100000,5.0,"Davie, FL",4-6
Software Engineer,261000,3.0,"Cupertino, CA",0-3
Software Engineer,220000,11.0,"Seattle, WA",10-19
Software Engineer,211000,12.0,"Carlsbad, CA",10-19
Software Engineer,188000,5.0,"Seattle, WA",4-6
Software Engineer,279000,3.0,"Santa Monica, CA",0-3
Software Engineer,165000,0.0,"New York, NY",0-3
Software Engineer,200000,0.0,"Chicago, IL",0-3
Software Engineer,311000,3.0,"Sunnyvale, CA",0-3
Software Engineer,334000,18.0,"San Francisco, CA",10-19
Software Engineer,70000,8.0,"Taipei, TP, Taiwan",7-9
Software Engineer,221000,2.0,"Sunnyvale, CA",0-3
Software Engineer,384000,7.0,"Munich, BY, Germany",7-9
Software Engineer,74000,6.0,"Hsin-chu, TP, Taiwan",4-6
Software Engineer,158000,0.0,"Redmond, WA",0-3
Software Engineer,528000,10.0,"Seattle, WA",10-19
Software Engineer,47000,6.0,"Hsin-chu, TP, Taiwan",4-6
Software Engineer,219000,6.0,"San Francisco, CA",4-6
Software Engineer,182000,5.0,"Durham, NC",4-6
Software Engineer,113000,1.0,"New York, NY",0-3
Software Engineer,155000,6.0,"San Jose, CA",4-6
Software Engineer,95000,2.0,"New York Mills, NY",0-3
Software Engineer,142000,11.0,"Redwood City, CA",10-19
Software Engineer,355000,25.0,"Sunnyvale, CA",20+
Software Engineer,157000,0.0,"Seattle, WA",0-3
Software Engineer,132000,2.0,"Seattle, WA",0-3
Software Engineer,345000,14.0,"Austin, TX",10-19
Software Engineer,382000,11.0,"Dallas, TX",10-19
Software Engineer,180000,2.0,"San Francisco, CA",0-3
Software Engineer,157000,1.0,"Seattle, WA",0-3
Software Engineer,52000,8.0,"Taipei, TP, Taiwan",7-9
Software Engineer,128000,7.0,"New York, NY",7-9
Software Engineer,73000,7.0,"Hsin-chu, TP, Taiwan",7-9
Software Engineer,95000,4.0,"New York, NY",4-6
Software Engineer,100000,3.0,"Toronto, ON, Canada",0-3
Software Engineer,148000,20.0,"Austin, TX",20+
Software Engineer,74000,0.0,"Austin, TX",0-3
Software Engineer,500000,6.0,"San Jose, CA",4-6
Software Engineer,167000,11.0,"New York, NY",10-19
Software Engineer,74000,1.0,"Malvern, PA",0-3
Software Engineer,407000,5.0,"San Francisco, CA",4-6
Software Engineer,160000,0.0,"Seattle, WA",0-3
Software Engineer,30000,3.0,"Taipei, TP, Taiwan",0-3
Software Engineer,80000,8.0,"Taipei, TP, Taiwan",7-9
Software Engineer,460000,15.0,"Sunnyvale, CA",10-19
Software Engineer,90000,8.0,"Bangalore, KA, India",7-9
Software Engineer,289000,11.0,"Seattle, WA",10-19
Software Engineer,170000,6.0,"New York, NY",4-6
Software Engineer,229000,2.0,"Mountain View, CA",0-3
Software Engineer,176000,0.0,"Menlo Park, CA",0-3
Software Engineer,59000,2.0,"Taipei, TP, Taiwan",0-3
Software Engineer,255000,12.0,"Richmond, BC, Canada",10-19
Software Engineer,68000,2.0,"Taipei, TP, Taiwan",0-3
Software Engineer,157000,0.0,"New York, NY",0-3
Software Engineer,98000,10.0,"Taipei, TP, Taiwan",10-19
Software Engineer,143000,10.0,"Taipei, TP, Taiwan",10-19
Software Engineer,377000,20.0,"Sunnyvale, CA",20+
Software Engineer,185000,1.0,"Sunnyvale, CA",0-3
Software Engineer,17000,2.0,"Jakarta, JK, Indonesia",0-3
Software Engineer,122000,4.0,"Amsterdam, NH, Netherlands",4-6
Software Engineer,141000,1.0,"Kirkland, WA",0-3
Software Engineer,62000,2.0,"Taipei, TP, Taiwan",0-3
Software Engineer,125000,3.0,"Berlin, BE, Germany",0-3
Software Engineer,320000,7.0,"Sunnyvale, CA",7-9
Software Engineer,77000,12.0,"Taipei, TP, Taiwan",10-19
Software Engineer,72000,5.0,"Hsin-chu, TP, Taiwan",4-6
Software Engineer,219000,5.0,"Seattle, WA",4-6
Software Engineer,33000,0.0,"Taipei, TP, Taiwan",0-3
Software Engineer,94000,7.0,"Taipei, TP, Taiwan",7-9
Software Engineer,79000,4.0,"Taipei, TP, Taiwan",4-6
Software Engineer,124000,1.0,"New York, NY",0-3
Software Engineer,251000,11.0,"New York, NY",10-19
Software Engineer,473000,9.0,"New York, NY",7-9
Software Engineer,139000,2.0,"New York, NY",0-3
Software Engineer,103000,4.0,"Salt Lake City, UT",4-6
Software Engineer,114000,9.0,"London, EN, United Kingdom",7-9
Software Engineer,215000,5.0,"Toronto, ON, Canada",4-6
Software Engineer,53000,7.0,"Hyderabad, TS, India",7-9
Software Engineer,33000,4.0,"Bangalore, KA, India",4-6
Software Engineer,235000,4.0,"Mountain View, CA",4-6
Software Engineer,168000,1.0,"Seattle, WA",0-3
Software Engineer,214000,10.0,"Manhattan, NY",10-19
Software Engineer,90000,0.0,"Columbus, OH",0-3
Software Engineer,238000,8.0,"Sunnyvale, CA",7-9
Software Engineer,173000,2.0,"Arlington, VA",0-3
Software Engineer,135000,0.0,"Austin, TX",0-3
Software Engineer,157000,0.0,"Seattle, WA",0-3
Software Engineer,54000,5.0,"Bangalore, KA, India",4-6
Software Engineer,97000,1.0,"Atlanta, GA",0-3
Software Engineer,97000,3.0,"Columbus, OH",0-3
Software Engineer,307000,13.0,"San Francisco, CA",10-19
Software Engineer,186000,6.0,"Reston, VA",4-6
Software Engineer,125000,2.0,"Jersey City, NJ",0-3
Software Engineer,129000,20.0,"Nashville, TN",20+
Software Engineer,109000,14.0,"Cedar Rapids, IA",10-19
Software Engineer,145000,11.0,"Dallas, TX",10-19
Software Engineer,23000,2.0,"Hyderabad, TS, India",0-3
Software Engineer,174000,4.0,"Milpitas, CA",4-6
Software Engineer,181000,4.0,"Seattle, WA",4-6
Software Engineer,1220000,15.0,"San Mateo, CA",10-19
Software Engineer,150000,0.0,"Seattle, WA",0-3
Software Engineer,327000,12.0,"Mountain View, CA",10-19
Software Engineer,198000,15.0,"Toronto, ON, Canada",10-19
Software Engineer,235000,0.0,"New York, NY",0-3
Software Engineer,398000,8.0,"Redwood City, CA",7-9
Software Engineer,155000,0.0,"Seattle, WA",0-3
Software Engineer,170000,5.0,"Seattle, WA",4-6
Software Engineer,212000,8.0,"Seattle, WA",7-9
Software Engineer,518000,5.0,"San Francisco, CA",4-6
Software Engineer,395000,8.0,"San Francisco, CA",7-9
Software Engineer,63000,1.0,"Taipei, TP, Taiwan",0-3
Software Engineer,180000,3.0,"New York, NY",0-3
Software Engineer,155000,3.0,"Los Angeles, CA",0-3
Software Engineer,123000,3.0,"Chicago, IL",0-3
Software Engineer,140000,6.0,"Vancouver, BC, Canada",4-6
Software Engineer,91000,8.0,"Berlin, BE, Germany",7-9
Software Engineer,65000,5.0,"Bangalore, KA, India",4-6
Software Engineer,260000,15.0,"Santa Clara, CA",10-19
Software Engineer,61000,4.0,"Taipei, TP, Taiwan",4-6
Software Engineer,114000,10.0,"Berlin, BE, Germany",10-19
Software Engineer,106000,3.0,"Raffles Park, SG, Singapore",0-3
